38949	18.9	29.9	10.6
38950	17.6	26.8	11.3
38951	16.8	26.9	10.2
38952	15.6	25.7	10.1
38953	15.3	25.3	10.4
38954	15.8	28.8	7.2
38955	17.6	28.6	8.6
38956	19.3	29.5	10.9
38957	19.7	31.4	12.3
38958	14.9	20.8	10
38959	11.9	19.4	6.8
38960	13.3	24.4	3.7
38961	17.2	28.4	7.8
38962	18.6	29.2	10.2
38963	18.5	27.4	10.9
38964	17.8	26.5	10.6
38965	17.7	25.9	11
38966	17.1	26	10.7
38967	15.5	23.9	8.7
38968	14.8	22.8	8.8
38969	14.2	20.4	9.7
38970	13.8	21.6	6.3
38971	15.6	23.6	8.7
38972	15.9	24.2	9.2
38973	14.1	21.8	8.3
38974	9.7	15	7.4
38975	7.4	10.4	5
38976	8.9	11.9	5.8
38977	9.2	14.7	4
38978	11.4	16	7.4
38979	10.1	12.1	8.6
38980	10.7	14.3	8.8
38981	9.7	11.3	7.4
38982	8.2	11.2	5.3
38983	9.2	17.3	3.5
38984	11.1	17.3	5
38985	11.8	19	5.5
38986	12.8	20.3	6.6
38987	13	20.1	7
38988	12.6	19.8	6.7
38989	12.5	20	6.2
38990	12.2	18.3	7.3
38991	10.5	16.3	5.9
38992	10.1	15.6	5.3
38993	9.5	14.6	6.2
38994	9.8	14.6	6
38995	9.4	15.6	4.2
38996	10.4	14.2	7.1
38997	8.4	11.8	4.9
38998	9	15.8	2.7
38999	10.9	16.5	7.5
39000	8.8	15.1	2.8
39001	8.4	16.5	1.9
39002	9.5	17.6	3.3
39003	9.6	17.2	3.8
39004	9.4	16.6	3.8
39005	9	10.9	7.2
39006	8.5	10.3	7.6
39007	8.2	10.8	6.1
39008	8.5	10.9	6
39009	10.9	13.4	9.2
39010	9.5	11.3	4.8
39011	6	10.5	2
39012	6.7	12.2	2.4
39013	6.5	11	2.5
39014	6.7	9.4	5.1
39015	4.9	7.2	1.4
39016	4.1	9.5	-0.5
39017	5	10.8	0.5
39018	4.8	10.9	0.2
39019	4.4	8	0
39020	0.7	5.1	-2
39021	-0.4	5.5	-3.6
39022	2.4	8.4	-2.7
39023	7	9.3	4
39024	9.3	10.8	8
39025	10	11.2	8.7
39026	12.2	13.5	10.9
39027	14.3	15.7	12.7
39028	12.6	14.8	7.3
39029	5.8	7.8	2.9
39030	3.9	5.6	2.5
39031	3.4	5.1	1.5
39032	2.9	5.1	1.1
39033	2.3	6.1	0
39034	5.3	6.4	3.5
39035	3	4.3	1.4
39036	4.8	8.6	1.4
39037	4.5	6.4	1.9
39038	3.2	6	1.1
39039	3.6	6.5	0
39040	5.8	7.8	3.1
39041	6	7.8	2.2
39042	2.7	4.2	1.1
39043	1.7	3.5	0.1
39044	0.6	1.9	-0.9
39045	2.4	3.8	1.1
39046	1.2	2.7	-0.3
39047	-0.4	1.2	-1.3
39048	-1.5	-0.5	-3.2
39049	-2.4	-0.8	-4.2
39050	-3.7	-1.2	-7.2
39051	-1.2	-0.7	-1.7
39052	-1.4	-0.9	-2
39053	-2.2	-1.1	-3.5
39054	-2.3	-0.6	-3.7
39055	-1.6	0.3	-2.8
39056	-1.3	1.1	-2.6
39057	-1.1	2.8	-2.5
39058	-0.3	3.7	-2
39059	0.3	3.6	-1.3
39060	2.2	6	-0.4
39061	2	3.6	0.3
39062	3.3	5.7	1.3
39063	4	5.1	3.2
39064	5.6	8.3	3.7
39065	4.9	7.7	2.5
39066	-0.6	2.8	-2.7
39067	-2.9	-1.4	-4.3
39068	-4.7	-2.6	-6.2
39069	-4.3	-1.7	-6.8
39070	-3.6	-1.8	-5.7
39071	-3	-1.2	-5.1
39072	-1.1	0.9	-2.3
39073	-1.2	0.6	-2.1
39074	1.4	4.2	-1.2
39075	0.8	3.4	-1.8
39076	0.6	3.3	-1.3
39077	2	4.3	0.1
39078	-0.3	1.9	-2.2
39079	-3	-2	-4.2
39080	-2.9	-1.3	-4.3
39081	-2	0	-3.4
39082	-1.9	0.4	-3.1
39083	-1.3	1.7	-3.4
39084	0.8	3.4	-1.8
39085	3.1	5.1	0.4
39086	-1.7	0.6	-2.3
39087	-2.1	-1.6	-2.6
39088	-1.4	-0.3	-2.2
39089	0.5	1.7	-1.2
39090	2	3.8	0.8
39091	1.6	4.2	-0.4
39092	-1.4	1	-3.4
39093	-5.2	-3.2	-8.9
39094	-9.3	-6.3	-11.7
39095	-8.1	-5	-12
39096	-7.1	-4.3	-10.1
39097	-6.9	-3.1	-10.3
39098	-4.7	-2.6	-7.4
39099	-3.4	-2.2	-4.8
39100	-2.8	-1.8	-4.2
39101	-1.8	-0.6	-2.8
39102	-1.3	0.7	-2.8
39103	-2	-0.3	-3.2
39104	-2.1	0.7	-3.9
39105	-0.8	2.5	-2.3
39106	-0.8	3.2	-2.6
39107	-2	1.9	-4.3
39108	-1.8	2.9	-4.4
39109	-2.3	1.7	-4.8
39110	-3.7	0.8	-6.5
39111	-2.7	2.7	-5.9
39112	-2.4	2.1	-5
39113	-2.6	2.6	-5.6
39114	-2.3	2.9	-5.7
39115	-1.1	4.6	-4.6
39116	0.6	4.3	-2.8
39117	3.4	11.2	-0.6
39118	3.4	10.1	-0.1
39119	3.1	9.7	-1
39120	3.5	7.8	0
39121	3.1	6.1	-0.7
39122	3.7	7.1	-0.6
39123	2.6	6.5	-1.5
39124	4	5.6	2.2
39125	3	5.5	1.2
39126	3.4	6.5	1.3
39127	3.2	5.2	1.8
39128	6.1	8.3	3.2
39129	8	9.3	6.3
39130	5.9	8.3	3.1
39131	2.3	5.7	0
39132	1.7	3.2	0.3
39133	1.3	3.1	-1.5
39134	-0.8	1	-2
39135	-1.2	0.3	-2
39136	-1.6	-0.2	-2.3
39137	-1.6	-0.9	-2.1
39138	-0.7	1.1	-1.7
39139	-1.1	1	-2.5
39140	-1.8	-0.1	-2.4
39141	-1.8	0	-2.4
39142	-1.6	-0.6	-2.2
39143	-1.5	-0.8	-2.2
39144	0.1	2.4	-1.5
39145	1.2	4	-1.5
39146	1.7	5.5	-1.7
39147	1.3	6	-2.5
39148	1.9	5.3	-1.1
39149	2.8	5.7	0.1
39150	3	5.1	1.4
39151	5.2	8.4	2.1
39152	8.3	12.7	5.3
39153	7.5	10.8	4.7
39154	5.9	8.5	2.5
39155	2.2	5	-2
39156	1.8	7.9	-3.5
39157	5.4	13	-1.3
39158	7	13.9	0.6
39159	8	10.7	6.5
39160	6.2	9.4	2
39161	1.9	4.1	-1.8
39162	0.4	3.7	-2.2
39163	3.3	8.8	-1.8
39164	6.6	12.9	1.8
39165	9.3	14.6	4.4
39166	4.9	9.8	-0.4
39167	1.1	6.3	-1.9
39168	0.8	3.3	-1.1
39169	0.8	4.8	-2.3
39170	3.6	11.1	-3
39171	6.2	12.8	0.2
39172	5.7	7.3	1.9
39173	2.7	5.9	0.6
39174	3.5	8.4	0.1
39175	4.9	10.9	-1.9
39176	7.9	13.4	4
39177	9.2	16.8	2
39178	12	19.5	4.8
39179	8.8	11.8	4.2
39180	5.9	10.1	2.7
39181	3.5	5.9	1.8
39182	3.3	9.4	0.7
39183	3	7.2	0.7
39184	2.6	6.5	-0.4
39185	5.5	10.1	1.1
39186	5.2	7.4	2.7
39187	4.3	10.9	0.9
39188	4.4	8.6	-0.5
39189	2.9	5.5	1
39190	2	6.2	0.1
39191	2.7	7.7	-0.8
39192	5.3	15.2	-1.7
39193	5.3	7.2	3.6
39194	6	12	3.1
39195	7.4	12.9	3.5
39196	9.6	18.4	4.8
39197	9.6	15.4	5.2
39198	8.9	19.1	2.1
39199	11.3	21.5	3.3
39200	13	23.5	7.5
39201	11.1	17.1	6.3
39202	10.1	20.4	3.9
39203	9.1	12.2	6.2
39204	5.2	9	1.7
39205	3.7	8	0.3
39206	4.9	8.9	2.9
39207	6.2	12.8	2.3
39208	10.1	16.4	3.6
39209	14.2	23.4	7.5
39210	14.9	27.7	7.6
39211	12.8	23.5	7.5
39212	11.9	24.1	5.2
39213	11.7	20.1	4.2
39214	9.2	11.3	6.1
39215	9.9	20.1	5.5
39216	12.9	27.2	3
39217	15.4	28	6.9
39218	14.6	25.4	9
39219	12.9	24.2	5.8
39220	13.4	24.2	5.9
39221	12.3	19.7	8.8
39222	8.4	10.7	5.4
39223	7.3	11.2	4.5
39224	9.8	20.4	4.6
39225	12.2	24.4	4
39226	14.3	26.3	7.1
39227	14.6	23.9	8.1
39228	16.7	28.6	10.4
39229	11.9	16.7	5.6
39230	11.3	25.5	2
39231	16.1	32.4	5.3
39232	18.2	34.3	8.5
39233	18.4	33	9.8
39234	19	32.7	10.9
39235	20.1	32.7	13
39236	20	32	13
39237	17	27.5	11.2
39238	8.8	11.8	5.7
39239	8.2	12.1	5.5
39240	9.4	14.2	6.6
39241	12.1	25.3	4.1
39242	12.1	14.3	8
39243	12	16.9	8.8
39244	11.3	19.7	6.5
39245	13.4	27.6	4
39246	15.6	26.3	10.8
39247	15.3	26.3	10.8
39248	16.8	28.1	10.2
39249	14.4	20.7	9
39250	12.7	23.3	5
39251	14.4	26.6	6.6
39252	16.6	31.5	7.7
39253	17.5	31.4	9.3
39254	16.6	28.4	11.6
39255	14	21	8.4
39256	11.9	18.7	5.5
39257	12	20.8	7.2
39258	13.9	28.8	5.1
39259	16.9	32.1	6.6
39260	16	24.1	9.2
39261	15.9	27.6	10.3
39262	12.4	14.4	10.8
39263	14.1	24.9	7
39264	16.1	27.3	9.6
39265	17.4	29.3	11
39266	18.6	31.5	10.5
39267	21	34.9	12.8
39268	21.5	33.9	14.9
39269	20.4	32.5	14.1
39270	19.1	31.6	12.1
39271	18.9	32.2	10.4
39272	19.7	33.4	11
39273	23.2	38.9	13.5
39274	22.3	31.9	17.4
39275	21.4	31.7	14.9
39276	20.9	32.8	15.3
39277	20.7	32.3	13.8
39278	20.2	30.2	13.5
39279	20	27.2	16.8
39280	16.4	18.6	14.9
39281	15.9	19	14
39282	15.6	24	12.4
39283	15.4	19.4	11.6
39284	18	27.9	14.6
39285	19.5	31.6	12.9
39286	20.1	31	14.2
39287	19.3	29.2	13.2
39288	18	30.9	10.3
39289	18.4	30	11.9
39290	19	32.1	11.6
39291	18.3	30.1	11.5
39292	17.7	28.6	11.6
39293	17.7	29.3	12.2
39294	17.8	32	8.9
39295	24.5	32.2	18.4
39296	20.8	31.3	14.6
39297	17.9	29.8	10.7
39298	16.6	27.7	9.5
39299	15.8	25.7	8.8
39300	16.1	26.1	10.7
39301	16.9	25.3	12.3
39302	16.8	27.7	10.7
39303	16.1	25.4	10.2
39304	15.2	27.5	7.7
39305	15.9	28.2	8
39306	15.3	26.5	8.3
39307	16.5	28.5	8.1
39308	18.6	30.9	10.2
39309	18.9	30	11.2
39310	17.9	25.1	14.4
39311	15.8	25.4	9.3
39312	15.5	23.9	9.6
39313	13.7	16.1	10.9
39314	14.4	16	13
39315	15.4	20.7	12.5
39316	15.8	23	12.5
39317	16.1	24.8	9.5
39318	17.2	26.2	11.3
39319	16.7	25.4	10.7
39320	15.5	21.6	9.8
39321	13.4	23	6.7
39322	15.8	25.2	8.3
39323	18.9	28.8	10.4
39324	20.7	30.3	14.3
39325	17.8	24	13.4
39326	16.5	26.7	10.2
39327	16.4	25.8	10
39328	17.1	25.9	9.9
39329	14.7	17.8	12
39330	15.2	21.2	11.9
39331	14.5	22.3	8.8
39332	13.9	20.9	9.3
39333	13.9	25.4	6.5
39334	15.1	27.2	6.3
39335	16.2	25.1	7.2
39336	16.3	25.6	8.1
39337	15.3	23.2	8.2
39338	12.8	16.8	8.9
39339	14.4	18.2	11
39340	13.4	19.8	9.3
39341	12	16.1	8.3
39342	12.3	16.2	8.5
39343	10.5	14.6	6.4
39344	10.3	16.3	6.1
39345	9.9	17.5	3
39346	11.3	18.3	4.2
39347	11	16.7	6.3
39348	8.7	14	3.9
39349	7.7	14.9	1.1
39350	9.5	18.4	2.8
39351	11.2	18.2	4.4
39352	12.2	19.7	6.5
39353	6.6	9.8	5
39354	7.2	9.7	4.9
39355	8.4	9.8	6.9
39356	8.7	11.1	6.8
39357	9.8	12.3	7.8
39358	7.7	9.8	5.6
39359	5.7	8	4.2
39360	5.5	8.2	3.4
39361	6.5	9.3	3.3
39362	10.2	13.2	7.6
39363	11	14.2	8.3
39364	9.8	12.4	7.6
39365	9	10.7	7.2
39366	7.6	10.3	4.1
39367	7.5	11.2	4.6
39368	6.7	11.3	2.1
39369	8.4	13.4	3.6
39370	9.5	12.2	7.5
39371	6.8	8.4	5.3
39372	5.4	7.2	3.5
39373	8	11.2	4.8
39374	8.4	13.6	4.2
39375	4.1	5.3	2.5
39376	6.3	9.5	3.9
39377	7.3	13.1	2.1
39378	9.6	14.6	5.3
39379	8.6	12.5	5.2
39380	4.1	7.3	1.2
39381	5.2	10.2	1.5
39382	5.1	11.7	0.1
39383	5.9	11.9	1.1
39384	6.6	10.3	2.5
39385	7.5	10.2	2.8
39386	4.3	9.3	-0.2
39387	4.6	8.7	0.9
39388	4.9	8.4	1.8
39389	4	9.6	-0.5
39390	4.9	10.5	0.6
39391	5.5	11.3	1.1
39392	5.2	10.9	1.1
39393	5.3	10.8	0.5
39394	5.1	10.1	1.3
39395	5.8	9.9	2.5
39396	8	9.6	6.1
39397	4.4	6.2	1.5
39398	6.2	10.5	1.7
39399	3	5.2	-0.7
39400	3.5	7.4	-0.8
39401	8	10.1	6
39402	8.5	9.3	7.9
39403	9.6	11.8	8.4
39404	6.2	8.6	-0.1
39405	1.1	3.4	-0.2
39406	0.6	2.2	-0.5
39407	0.1	2.4	-1.2
39408	-1.1	0.9	-2.5
39409	-1.1	2.5	-3.3
39410	-0.1	3	-2
39411	-0.5	3.6	-2.3
39412	0	3	-2.1
39413	1.6	3.2	0.3
39414	1.2	2.6	0
39415	1.7	3.8	0.7
39416	0.4	2	-0.8
39417	0.2	1.1	-0.5
39418	2.1	5.3	-0.1
39419	8	10	4.8
39420	9.5	10.5	7.4
39421	7.3	8.9	6.2
39422	5.5	6.8	3.9
39423	3.6	5.1	1.6
39424	-0.1	1.7	-2.1
39425	-1.3	0	-3.3
39426	-0.9	0.3	-2.3
39427	-1.4	0.5	-4
39428	0.6	2.9	-1.1
39429	-0.4	1.4	-1.4
39430	0.9	3.9	-1.3
39431	2.5	4.2	0.3
39432	1.3	3.1	-0.7
39433	2.1	3.7	1.3
39434	3.2	5.3	1.4
39435	3.3	4	2.3
39436	0.6	2.6	-0.3
39437	-0.1	0.8	-1.1
39438	-0.3	0.2	-1.3
39439	2.1	5.8	-0.1
39440	0.7	2.2	-0.4
39441	-0.5	0	-1.6
39442	-0.2	0.8	-0.8
39443	-0.5	-0.1	-1
39444	-0.1	0.3	-0.3
39445	0	0.4	-0.3
39446	-0.1	0.5	-0.6
39447	-1.7	-0.4	-3.6
39448	-1	0.4	-2.8
39449	0	0.8	-0.6
39450	0.4	1.1	-0.2
39451	1.2	3.4	-0.3
39452	0.5	1.4	-0.3
39453	-0.1	0.4	-0.4
39454	-0.1	0.9	-0.5
39455	-0.2	0.3	-0.4
39456	0	0.7	-0.3
39457	0.6	2.1	-0.3
39458	1.4	2.2	0.4
39459	1.4	2.5	0.5
39460	0.7	2	-0.7
39461	0.2	3.1	-1
39462	-0.8	0.7	-2.6
39463	-2.7	-0.4	-4.3
39464	-2.2	0	-4.8
39465	-0.3	0.7	-1.5
39466	-0.6	1	-2.3
39467	-0.3	1.7	-3.2
39468	-5.1	-2.6	-8
39469	-5.8	-1	-9.6
39470	-4.5	0.2	-8
39471	-3.8	0.2	-7.8
39472	-3	1	-6.6
39473	-0.2	1.2	-2.6
39474	-0.5	0.4	-2
39475	-0.8	0.4	-1.8
39476	-0.3	0.7	-1.2
39477	-0.2	0.7	-1
39478	-0.1	0.5	-0.3
39479	0	1.4	-0.4
39480	-0.1	0.3	-0.5
39481	0.1	1.2	-0.4
39482	0.1	1.4	-0.6
39483	0.1	1.2	-0.4
39484	0.2	1.5	-0.3
39485	0.6	1.9	-0.3
39486	0.5	1.3	-0.2
39487	0.8	2.1	-0.3
39488	1	2.1	0.2
39489	0.9	2.4	-0.6
39490	0.7	2.2	-0.8
39491	0.3	1.7	-0.8
39492	-0.3	1.2	-1.5
39493	0.3	2.5	-1.5
39494	0.1	2.3	-1.6
39495	-0.1	2.7	-2.3
39496	0.2	3.5	-1.9
39497	0.7	3.9	-1.8
39498	1.2	2.7	-0.8
39499	0.6	3.2	-1.5
39500	0.7	3.5	-1.4
39501	1	3.5	-1.4
39502	1.5	3.3	-0.6
39503	1.6	3.7	-0.7
39504	1	4	-1.1
39505	1.2	4.4	-0.9
39506	1.3	4.8	-1.4
39507	2.3	5.8	-0.8
39508	1.7	3.4	0.4
39509	0.6	2.4	-0.8
39510	1	3.2	-1.3
39511	1.1	3.7	-1.5
39512	-0.1	3.8	-3
39513	1.1	5.5	-2
39514	1.7	5.5	-1.8
39515	2.5	4.8	-0.7
39516	1.9	6	-0.9
39517	3.9	8.7	0
39518	3	5.6	-0.3
39519	2.6	6.3	-0.8
39520	2.9	4.3	1.9
39521	1.7	3.3	0
39522	1.4	4.5	-0.2
39523	1.4	4.1	-0.3
39524	1.4	3.1	-0.3
39525	3.6	6.9	1.6
39526	2.4	4.3	1.2
39527	1.7	4.6	-0.2
39528	1.1	4.4	-1.1
39529	1.8	7	-2.1
39530	3.3	6.3	0.3
39531	2.5	5.4	-1.4
39532	1.4	6.2	-2.1
39533	0.6	2.4	-0.5
39534	0.2	2.8	-1.4
39535	-0.3	1.5	-1.5
39536	0.2	2.4	-1.4
39537	0	2.2	-2
39538	-0.9	2.1	-3.6
39539	-0.7	3.2	-4.2
39540	0.7	5.1	-2.8
39541	1.9	7	-2
39542	1.7	6	-1
39543	2.7	6	0.6
39544	2.8	5.9	1
39545	2.6	7.5	0.5
39546	2.7	8	0.3
39547	3.8	8.5	1.2
39548	3.9	8.5	0.3
39549	4.8	12.8	-1.1
39550	7.6	17	0.4
39551	7.8	16.5	1.1
39552	3.1	5.9	-0.2
39553	1.9	6	-0.3
39554	4.4	10.1	1.2
39555	5.3	14.8	-1.1
39556	3.1	5.3	0.2
39557	0.3	3.1	-1.2
39558	0	4.4	-1.7
39559	0.8	3.3	-0.6
39560	2	4.8	-0.2
39561	2.9	7.9	0.9
39562	3.5	8.1	1.1
39563	5.2	12.6	1.4
39564	7.4	16.9	-0.3
39565	9.1	18.1	1.7
39566	9.8	19	6
39567	3.4	6.1	1.1
39568	3.1	8.2	0
39569	5.4	11.9	1.5
39570	8.6	14.8	3
39571	9.3	14.8	5.4
39572	9.8	21	2.2
39573	10.6	23.2	2.4
39574	9.9	19.6	3.3
39575	8.1	15	4.8
39576	6.9	13.4	3
39577	7.3	18.9	-1.1
39578	9.6	16.5	3.6
39579	6.6	10.5	3.6
39580	7.9	17.4	1.3
39581	9.5	13.5	6.2
39582	12.5	20.6	7.5
39583	16.3	31.4	5.1
39584	18.6	33.8	7.8
39585	18.9	34.4	8.8
39586	16.9	29.4	7.7
39587	17.5	31.8	7.5
39588	10.4	14	5.2
39589	6.6	10	4.9
39590	6.5	9.2	4.6
39591	6.8	9.3	4.8
39592	10.6	18.7	5.4
39593	10.7	14.1	8.3
39594	11.2	13.9	9
39595	12.4	16.7	9.4
39596	9.9	10.9	8.9
39597	10.1	12.5	8.4
39598	13.2	23.4	8.3
39599	11.9	19.1	8.6
39600	10.9	17.8	6.5
39601	11.1	19.8	6.3
39602	9.5	14.1	6.2
39603	7.8	12.3	4.3
39604	7.4	10.1	3.5
39605	6.7	8.5	5.2
39606	7.9	12.4	4
39607	10.7	23.4	1.5
39608	10	12.6	5
39609	5.7	7.3	3.4
39610	7.9	13.8	5
39611	11.3	24.1	1.9
39612	14.5	27.2	5.8
39613	14.2	26.6	6.1
39614	13.7	26.3	5.1
39615	14.5	27.2	6.1
39616	12.6	22.7	6.3
39617	12.4	23.4	5.7
39618	14.6	28.1	4.6
39619	16.6	26.6	7.6
39620	16.2	23.7	10.4
39621	14.1	24.4	6.7
39622	13.4	23.2	6.4
39623	14.6	27.5	5
39624	15.4	27.6	7.2
39625	15.6	26.3	8.3
39626	19.9	35.5	9.1
39627	23.7	39.5	13.3
39628	22.3	33.6	16.2
39629	21.4	32.4	14.9
39630	20	30.3	13.7
39631	20.7	31.8	13.4
39632	19.6	29.4	13.6
39633	17.4	23.9	14.1
39634	18.3	26.7	14
39635	18.6	28.3	13.3
39636	18.4	31.4	10.2
39637	20.5	34.7	10.9
39638	21.6	35.8	12.7
39639	18.9	30	11.9
39640	18.8	33.9	8.1
39641	20.6	36.8	8.9
39642	21.4	35.2	11.4
39643	20.6	33.9	11.4
39644	20.8	32.6	13.4
39645	18.9	31.2	11.5
39646	17.8	30.5	9.5
39647	16.5	28.2	8.3
39648	16.3	29.3	7.9
39649	17.8	29.6	9.1
39650	19.4	31.5	12.5
39651	14.2	17.7	11.1
39652	15.6	25.3	10.4
39653	16.2	29.5	7.1
39654	17.2	28.3	9.8
39655	17.4	29.7	9
39656	18.1	26.3	11.9
39657	17	30.3	8.5
39658	15.1	19.8	10.1
39659	16	24.8	11.9
39660	16.8	29.6	8.7
39661	17.7	26.3	10.9
39662	16.7	24.1	10.7
39663	15.7	28.8	7.6
39664	18	29.5	9
39665	20.5	32.9	11.7
39666	19.2	28.4	13.1
39667	20.4	31.1	13.6
39668	18.4	26.7	13.2
39669	15.9	22.9	11
39670	16.7	27.5	10
39671	18.3	30.6	9.5
39672	19.5	30.7	12.5
39673	20	32.3	11.7
39674	22.6	34.7	13.9
39675	23.5	36.3	14.3
39676	24.6	36.2	15.7
39677	23.5	30.7	18.8
39678	17.2	22.7	14.9
39679	16.6	23.6	13.5
39680	15.6	17.3	13.8
39681	12.7	17.3	9.3
39682	13.5	20.8	6.9
39683	16.5	24.7	10.3
39684	17	23.9	11.6
39685	13.7	16.7	9.5
39686	12.5	20.4	7.3
39687	12.9	20.3	8.8
39688	14.9	23.2	7.8
39689	17.1	25.7	11.1
39690	13.3	17.1	8.7
39691	9.7	14.3	5.8
39692	11	18.4	7.7
39693	11.6	20	6.2
39694	12	20.5	4.7
39695	13.3	21.6	7.1
39696	14.7	24.3	7.9
39697	15.2	23.5	8.5
39698	16.5	26.2	9.8
39699	16.3	25.1	8.8
39700	14.8	23.8	9.3
39701	13.7	23.2	6.7
39702	14.6	23.6	5.8
39703	14.8	24.5	7.1
39704	14.4	22.1	7.1
39705	16	24.7	7.5
39706	17.2	25.9	9.4
39707	17.9	26.9	9.7
39708	17.2	23.5	11.8
39709	12.9	18.6	9.2
39710	12.2	18.7	6.5
39711	12.9	16	11.5
39712	12.1	15.2	9.7
39713	9.7	13.1	4.3
39714	8.7	15.7	1.6
39715	11.8	19.4	5.3
39716	11.3	14.2	6.9
39717	9.8	16	3.7
39718	10.4	17.3	4.1
39719	13	21.4	5.8
39720	14.4	22.7	7.4
39721	15.4	22.4	9.3
39722	14.8	21.1	9.1
39723	12.8	15.3	11.3
39724	12	13.1	10.7
39725	10.5	12	8.8
39726	10.3	12.3	8.3
39727	12.3	14.4	10.7
39728	9.5	11.9	4.3
39729	5.3	9.4	1.4
39730	4.3	6.9	2.7
39731	3.6	6.7	1.5
39732	2.4	5.9	0.2
39733	4	8.9	-1.2
39734	7.7	12.7	2.4
39735	8.8	11.8	5.5
39736	7.4	10.4	5.3
39737	9.9	13.4	7.3
39738	10.1	14.6	5.5
39739	11.6	14.8	9.8
39740	11.2	14.1	9.6
39741	8.5	10.3	5.5
39742	5.6	8.2	2.8
39743	5.6	11.7	0.8
39744	5.7	11.1	1.4
39745	6.1	11.4	1.3
39746	7.4	12.6	2.8
39747	8.8	14.6	4.4
39748	8.9	14.8	4
39749	8.7	14	5
39750	7.4	12.8	3.2
39751	8.4	11.5	4.8
39752	10.8	13.3	9.3
39753	10.9	13.3	9.1
39754	8.4	10.4	7
39755	7.1	8.4	5.3
39756	3.3	5.3	1.8
39757	2.8	5	0.3
39758	6.7	9	4.2
39759	8.7	11.1	7
39760	8.2	10.4	7
39761	7.5	8.8	6.7
39762	6.6	7.6	5.1
39763	6.7	9.1	5
39764	11.7	12.7	8.9
39765	9.1	12.4	6.1
39766	4.9	6.7	2.8
39767	5.6	10.5	1.7
39768	5.8	10.6	2
39769	6.5	10.5	4.1
39770	5.8	9.2	2.8
39771	6.7	10.2	3.3
39772	4	6.1	1.7
39773	3.2	5.5	1.1
39774	3.6	5.5	-0.8
39775	1.1	5.5	-1.4
39776	2.4	7.5	-0.6
39777	3.7	7.3	0.6
39778	2.7	6.9	-0.5
39779	2.7	6.7	-0.8
39780	6.7	9	4.7
39781	8.1	10.5	6
39782	6.1	9.7	2.7
39783	5	8.5	1.2
39784	7.5	9	6.5
39785	NaN	NaN	NaN
39786	1	4.5	-0.8
39787	0.9	5.4	-1.1
39788	0.9	5.4	-1
39789	1.7	3.8	-1.1
39790	2.4	4.9	-1.1
39791	0.7	4.2	-1.2
39792	1.6	5.2	-0.9
39793	2.4	6.5	-0.2
39794	0.5	3	-1
39795	-0.3	0.3	-0.8
39796	-1.4	0.6	-6
39797	-8.2	-5.8	-10.3
39798	-8.2	-4.1	-11.4
39799	-5.4	-0.4	-8.6
39800	-0.6	0	-2
39801	-1.8	-0.5	-2.4
39802	-0.7	0.7	-1.8
39803	-0.2	0.3	-0.4
39804	-0.2	0.5	-0.4
39805	-0.3	0.7	-0.7
39806	-0.3	0	-0.7
39807	-0.2	1.1	-0.9
39808	-0.2	1	-0.9
39809	-0.2	0.1	-0.4
39810	1	2.2	-0.3
39811	0.5	2.6	-0.4
39812	0.3	1.4	-0.6
39813	0.8	1.8	0.1
